student_id,chapter_number,book,EOC,difficulty
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,2,College / Advanced Statistics and Data Science (ABCD),0.5922330097087378,0.2730569634374025
2e2f4cdc-2ebc-432a-bfbd-0666164df7ea,2,College / Advanced Statistics and Data Science (ABCD),0.5922330097087378,0.2730569634374025
2ed350ca-ed46-4157-9383-52299f08733b,2,College / Advanced Statistics and Data Science (ABCD),0.9625,0.2730569634374025
2ed350ca-ed46-4157-9383-52299f08733b,2,College / Advanced Statistics and Data Science (ABCD),0.9625,0.2730569634374025
2ed350ca-ed46-4157-9383-52299f08733b,2,College / Advanced Statistics and Data Science (ABCD),0.9625,0.2730569634374025
2ed350ca-ed46-4157-9383-52299f08733b,2,College / Advanced Statistics and Data Science (ABCD),0.9625,0.2730569634374025
307d6460-4aad-4506-8a3e-070384b819aa,2,College / Advanced Statistics and Data Science (ABCD),0.7717391304347826,0.2730569634374025
307d6460-4aad-4506-8a3e-070384b819aa,2,College / Advanced Statistics and Data Science (ABCD),0.7717391304347826,0.2730569634374025
307d6460-4aad-4506-8a3e-070384b819aa,2,College / Advanced Statistics and Data Science (ABCD),0.7717391304347826,0.2730569634374025
307d6460-4aad-4506-8a3e-070384b819aa,2,College / Advanced Statistics and Data Science (ABCD),0.7717391304347826,0.2730569634374025
30929ccd-7625-4d58-8e4a-005f264e5531,2,College / Advanced Statistics and Data Science (ABCD),0.8902439024390244,0.2730569634374025
30929ccd-7625-4d58-8e4a-005f264e5531,2,College / Advanced Statistics and Data Science (ABCD),0.8902439024390244,0.2730569634374025
30929ccd-7625-4d58-8e4a-005f264e5531,2,College / Advanced Statistics and Data Science (ABCD),0.8902439024390244,0.2730569634374025
30929ccd-7625-4d58-8e4a-005f264e5531,2,College / Advanced Statistics and Data Science (ABCD),0.8902439024390244,0.2730569634374025
31d04217-5986-445f-b0f3-af0edab6f965,2,College / Advanced Statistics and Data Science (ABCD),0.7422680412371134,0.2730569634374025
31d04217-5986-445f-b0f3-af0edab6f965,2,College / Advanced Statistics and Data Science (ABCD),0.7422680412371134,0.2730569634374025
31d04217-5986-445f-b0f3-af0edab6f965,2,College / Advanced Statistics and Data Science (ABCD),0.7422680412371134,0.2730569634374025
31d04217-5986-445f-b0f3-af0edab6f965,2,College / Advanced Statistics and Data Science (ABCD),0.7422680412371134,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
328dce3c-7ee3-4d7e-b2b4-b56844fd284f,2,College / Advanced Statistics and Data Science (ABCD),0.8674698795180723,0.2730569634374025
3d384708-5fbe-4afb-bfa2-8fabcec34065,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
3d384708-5fbe-4afb-bfa2-8fabcec34065,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
3d384708-5fbe-4afb-bfa2-8fabcec34065,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
3d384708-5fbe-4afb-bfa2-8fabcec34065,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
450f11fa-40c9-4c47-8bbe-4d0652d4b208,2,College / Advanced Statistics and Data Science (ABCD),0.6428571428571429,0.2730569634374025
450f11fa-40c9-4c47-8bbe-4d0652d4b208,2,College / Advanced Statistics and Data Science (ABCD),0.6428571428571429,0.2730569634374025
450f11fa-40c9-4c47-8bbe-4d0652d4b208,2,College / Advanced Statistics and Data Science (ABCD),0.6428571428571429,0.2730569634374025
450f11fa-40c9-4c47-8bbe-4d0652d4b208,2,College / Advanced Statistics and Data Science (ABCD),0.6428571428571429,0.2730569634374025
4f373008-0898-4283-be66-e9bf89e291c5,2,College / Advanced Statistics and Data Science (ABCD),0.9753086419753086,0.2730569634374025
4f373008-0898-4283-be66-e9bf89e291c5,2,College / Advanced Statistics and Data Science (ABCD),0.9753086419753086,0.2730569634374025
4f373008-0898-4283-be66-e9bf89e291c5,2,College / Advanced Statistics and Data Science (ABCD),0.9753086419753086,0.2730569634374025
4f373008-0898-4283-be66-e9bf89e291c5,2,College / Advanced Statistics and Data Science (ABCD),0.9753086419753086,0.2730569634374025
5366fd5d-8560-4a7a-ab1d-6cd27ed96bef,2,College / Advanced Statistics and Data Science (ABCD),0.9,0.2730569634374025
5366fd5d-8560-4a7a-ab1d-6cd27ed96bef,2,College / Advanced Statistics and Data Science (ABCD),0.9,0.2730569634374025
5366fd5d-8560-4a7a-ab1d-6cd27ed96bef,2,College / Advanced Statistics and Data Science (ABCD),0.9,0.2730569634374025
5366fd5d-8560-4a7a-ab1d-6cd27ed96bef,2,College / Advanced Statistics and Data Science (ABCD),0.9,0.2730569634374025
5e159a97-62b3-4234-9b9d-baf15ef2d596,2,College / Advanced Statistics and Data Science (ABCD),0.8571428571428571,0.2730569634374025
5e159a97-62b3-4234-9b9d-baf15ef2d596,2,College / Advanced Statistics and Data Science (ABCD),0.8571428571428571,0.2730569634374025
5e159a97-62b3-4234-9b9d-baf15ef2d596,2,College / Advanced Statistics and Data Science (ABCD),0.8571428571428571,0.2730569634374025
5e159a97-62b3-4234-9b9d-baf15ef2d596,2,College / Advanced Statistics and Data Science (ABCD),0.8571428571428571,0.2730569634374025
5f7aee38-fac6-4ddb-9c0f-38a5e2706d66,2,College / Advanced Statistics and Data Science (ABCD),0.6477272727272727,0.2730569634374025
5f7aee38-fac6-4ddb-9c0f-38a5e2706d66,2,College / Advanced Statistics and Data Science (ABCD),0.6477272727272727,0.2730569634374025
5f7aee38-fac6-4ddb-9c0f-38a5e2706d66,2,College / Advanced Statistics and Data Science (ABCD),0.6477272727272727,0.2730569634374025
5f7aee38-fac6-4ddb-9c0f-38a5e2706d66,2,College / Advanced Statistics and Data Science (ABCD),0.6477272727272727,0.2730569634374025
5f7fe619-a646-4f06-8f8c-fcf4dc9270c7,2,College / Advanced Statistics and Data Science (ABCD),0.5289256198347108,0.2730569634374025
5f7fe619-a646-4f06-8f8c-fcf4dc9270c7,2,College / Advanced Statistics and Data Science (ABCD),0.5289256198347108,0.2730569634374025
5f7fe619-a646-4f06-8f8c-fcf4dc9270c7,2,College / Advanced Statistics and Data Science (ABCD),0.5289256198347108,0.2730569634374025
5f7fe619-a646-4f06-8f8c-fcf4dc9270c7,2,College / Advanced Statistics and Data Science (ABCD),0.5289256198347108,0.2730569634374025
646acd2f-5a8b-4629-b753-faff3ff49b8c,2,College / Advanced Statistics and Data Science (ABCD),0.9285714285714286,0.2730569634374025
646acd2f-5a8b-4629-b753-faff3ff49b8c,2,College / Advanced Statistics and Data Science (ABCD),0.9285714285714286,0.2730569634374025
646acd2f-5a8b-4629-b753-faff3ff49b8c,2,College / Advanced Statistics and Data Science (ABCD),0.9285714285714286,0.2730569634374025
646acd2f-5a8b-4629-b753-faff3ff49b8c,2,College / Advanced Statistics and Data Science (ABCD),0.9285714285714286,0.2730569634374025
68f0cd94-0fc9-4733-af79-c26a9fb29cb8,2,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,0.2730569634374025
68f0cd94-0fc9-4733-af79-c26a9fb29cb8,2,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,0.2730569634374025
68f0cd94-0fc9-4733-af79-c26a9fb29cb8,2,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,0.2730569634374025
68f0cd94-0fc9-4733-af79-c26a9fb29cb8,2,College / Advanced Statistics and Data Science (ABCD),0.6666666666666666,0.2730569634374025
6b8d3a30-7ae3-439e-a181-faabe152bc35,2,College / Advanced Statistics and Data Science (ABCD),0.7272727272727273,0.2730569634374025
6b8d3a30-7ae3-439e-a181-faabe152bc35,2,College / Advanced Statistics and Data Science (ABCD),0.7272727272727273,0.2730569634374025
6b8d3a30-7ae3-439e-a181-faabe152bc35,2,College / Advanced Statistics and Data Science (ABCD),0.7272727272727273,0.2730569634374025
6b8d3a30-7ae3-439e-a181-faabe152bc35,2,College / Advanced Statistics and Data Science (ABCD),0.7272727272727273,0.2730569634374025
700f3799-7977-438d-9e4b-68d1697a5887,2,College / Advanced Statistics and Data Science (ABCD),0.8333333333333334,0.2730569634374025
700f3799-7977-438d-9e4b-68d1697a5887,2,College / Advanced Statistics and Data Science (ABCD),0.8333333333333334,0.2730569634374025
700f3799-7977-438d-9e4b-68d1697a5887,2,College / Advanced Statistics and Data Science (ABCD),0.8333333333333334,0.2730569634374025
700f3799-7977-438d-9e4b-68d1697a5887,2,College / Advanced Statistics and Data Science (ABCD),0.8333333333333334,0.2730569634374025
736605fe-b7c4-4cba-8261-0b319f63fac0,2,College / Advanced Statistics and Data Science (ABCD),0.3298969072164948,0.2730569634374025
736605fe-b7c4-4cba-8261-0b319f63fac0,2,College / Advanced Statistics and Data Science (ABCD),0.3298969072164948,0.2730569634374025
736605fe-b7c4-4cba-8261-0b319f63fac0,2,College / Advanced Statistics and Data Science (ABCD),0.3298969072164948,0.2730569634374025
736605fe-b7c4-4cba-8261-0b319f63fac0,2,College / Advanced Statistics and Data Science (ABCD),0.3298969072164948,0.2730569634374025
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,2,College / Advanced Statistics and Data Science (ABCD),0.782608695652174,0.2730569634374025
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,2,College / Advanced Statistics and Data Science (ABCD),0.782608695652174,0.2730569634374025
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,2,College / Advanced Statistics and Data Science (ABCD),0.782608695652174,0.2730569634374025
75ea7e17-f832-4aa5-a225-4dbe88b5b6c6,2,College / Advanced Statistics and Data Science (ABCD),0.782608695652174,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
7b7f8d1c-0859-428d-9c3a-6277989314ff,2,College / Advanced Statistics and Data Science (ABCD),0.7358490566037735,0.2730569634374025
8181343d-1439-431e-b509-a51048e05b37,2,College / Advanced Statistics and Data Science (ABCD),0.5833333333333334,0.2730569634374025
8181343d-1439-431e-b509-a51048e05b37,2,College / Advanced Statistics and Data Science (ABCD),0.5833333333333334,0.2730569634374025
8181343d-1439-431e-b509-a51048e05b37,2,College / Advanced Statistics and Data Science (ABCD),0.5833333333333334,0.2730569634374025
8181343d-1439-431e-b509-a51048e05b37,2,College / Advanced Statistics and Data Science (ABCD),0.5833333333333334,0.2730569634374025
88a982b7-be6d-471e-b943-60b4be63cf23,2,College / Advanced Statistics and Data Science (ABCD),0.813953488372093,0.2730569634374025
88a982b7-be6d-471e-b943-60b4be63cf23,2,College / Advanced Statistics and Data Science (ABCD),0.813953488372093,0.2730569634374025
88a982b7-be6d-471e-b943-60b4be63cf23,2,College / Advanced Statistics and Data Science (ABCD),0.813953488372093,0.2730569634374025
88a982b7-be6d-471e-b943-60b4be63cf23,2,College / Advanced Statistics and Data Science (ABCD),0.813953488372093,0.2730569634374025
8c196e62-1ddb-4162-8a82-8225e877f078,2,College / Advanced Statistics and Data Science (ABCD),0.8536585365853658,0.2730569634374025
8c196e62-1ddb-4162-8a82-8225e877f078,2,College / Advanced Statistics and Data Science (ABCD),0.8536585365853658,0.2730569634374025
8c196e62-1ddb-4162-8a82-8225e877f078,2,College / Advanced Statistics and Data Science (ABCD),0.8536585365853658,0.2730569634374025
8c196e62-1ddb-4162-8a82-8225e877f078,2,College / Advanced Statistics and Data Science (ABCD),0.8536585365853658,0.2730569634374025
941ca60f-18fc-4321-a257-c6a656e1b5ec,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
941ca60f-18fc-4321-a257-c6a656e1b5ec,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
941ca60f-18fc-4321-a257-c6a656e1b5ec,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
941ca60f-18fc-4321-a257-c6a656e1b5ec,2,College / Advanced Statistics and Data Science (ABCD),0.8192771084337349,0.2730569634374025
9bec904c-7776-4560-b600-45fbcebe7ad9,2,College / Advanced Statistics and Data Science (ABCD),0.8780487804878049,0.2730569634374025
9bec904c-7776-4560-b600-45fbcebe7ad9,2,College / Advanced Statistics and Data Science (ABCD),0.8780487804878049,0.2730569634374025
9bec904c-7776-4560-b600-45fbcebe7ad9,2,College / Advanced Statistics and Data Science (ABCD),0.8780487804878049,0.2730569634374025
9bec904c-7776-4560-b600-45fbcebe7ad9,2,College / Advanced Statistics and Data Science (ABCD),0.8780487804878049,0.2730569634374025
9c4008ad-9e93-4205-b748-5655f3ba1e82,2,College / Advanced Statistics and Data Science (ABCD),0.5877192982456141,0.2730569634374025
9c4008ad-9e93-4205-b748-5655f3ba1e82,2,College / Advanced Statistics and Data Science (ABCD),0.5877192982456141,0.2730569634374025
9c4008ad-9e93-4205-b748-5655f3ba1e82,2,College / Advanced Statistics and Data Science (ABCD),0.5877192982456141,0.2730569634374025
9c4008ad-9e93-4205-b748-5655f3ba1e82,2,College / Advanced Statistics and Data Science (ABCD),0.5877192982456141,0.2730569634374025
a085ec52-a73b-4732-92ee-0c574574937c,2,College / Advanced Statistics and Data Science (ABCD),0.5614035087719298,0.2730569634374025
a085ec52-a73b-4732-92ee-0c574574937c,2,College / Advanced Statistics and Data Science (ABCD),0.5614035087719298,0.2730569634374025
a085ec52-a73b-4732-92ee-0c574574937c,2,College / Advanced Statistics and Data Science (ABCD),0.5614035087719298,0.2730569634374025
a085ec52-a73b-4732-92ee-0c574574937c,2,College / Advanced Statistics and Data Science (ABCD),0.5614035087719298,0.2730569634374025
a22f97f0-f465-481f-8214-bb9abbd2de65,2,College / Advanced Statistics and Data Science (ABCD),0.6853932584269663,0.2730569634374025
a22f97f0-f465-481f-8214-bb9abbd2de65,2,College / Advanced Statistics and Data Science (ABCD),0.6853932584269663,0.2730569634374025
a22f97f0-f465-481f-8214-bb9abbd2de65,2,College / Advanced Statistics and Data Science (ABCD),0.6853932584269663,0.2730569634374025
a22f97f0-f465-481f-8214-bb9abbd2de65,2,College / Advanced Statistics and Data Science (ABCD),0.6853932584269663,0.2730569634374025
a75c4d5d-1e93-4e17-b485-841464261b98,2,College / Advanced Statistics and Data Science (ABCD),0.3333333333333333,0.2730569634374025
a75c4d5d-1e93-4e17-b485-841464261b98,2,College / Advanced Statistics and Data Science (ABCD),0.3333333333333333,0.2730569634374025
a75c4d5d-1e93-4e17-b485-841464261b98,2,College / Advanced Statistics and Data Science (ABCD),0.3333333333333333,0.2730569634374025
a75c4d5d-1e93-4e17-b485-841464261b98,2,College / Advanced Statistics and Data Science (ABCD),0.3333333333333333,0.2730569634374025
a7c8635d-ceb3-4dc2-a1f8-938fdeeac2ff,2,College / Advanced Statistics and Data Science (ABCD),0.3118279569892473,0.2730569634374025
a7c8635d-ceb3-4dc2-a1f8-938fdeeac2ff,2,College / Advanced Statistics and Data Science (ABCD),0.3118279569892473,0.2730569634374025
a7c8635d-ceb3-4dc2-a1f8-938fdeeac2ff,2,College / Advanced Statistics and Data Science (ABCD),0.3118279569892473,0.2730569634374025
a7c8635d-ceb3-4dc2-a1f8-938fdeeac2ff,2,College / Advanced Statistics and Data Science (ABCD),0.3118279569892473,0.2730569634374025
ad3c8d11-b356-4b49-b6d1-1f9329b82a4f,2,College / Advanced Statistics and Data Science (ABCD),0.902439024390244,0.2730569634374025
ad3c8d11-b356-4b49-b6d1-1f9329b82a4f,2,College / Advanced Statistics and Data Science (ABCD),0.902439024390244,0.2730569634374025
ad3c8d11-b356-4b49-b6d1-1f9329b82a4f,2,College / Advanced Statistics and Data Science (ABCD),0.902439024390244,0.2730569634374025
ad3c8d11-b356-4b49-b6d1-1f9329b82a4f,2,College / Advanced Statistics and Data Science (ABCD),0.902439024390244,0.2730569634374025
b607db1a-f141-44cd-b1c9-6374aa2d2ca0,2,College / Advanced Statistics and Data Science (ABCD),0.68,0.2730569634374025
b607db1a-f141-44cd-b1c9-6374aa2d2ca0,2,College / Advanced Statistics and Data Science (ABCD),0.68,0.2730569634374025
b607db1a-f141-44cd-b1c9-6374aa2d2ca0,2,College / Advanced Statistics and Data Science (ABCD),0.68,0.2730569634374025
b607db1a-f141-44cd-b1c9-6374aa2d2ca0,2,College / Advanced Statistics and Data Science (ABCD),0.68,0.2730569634374025
b8d212bf-8c9d-4368-b5d1-87c859ed8766,2,College / Advanced Statistics and Data Science (ABCD),0.6701030927835051,0.2730569634374025
b8d212bf-8c9d-4368-b5d1-87c859ed8766,2,College / Advanced Statistics and Data Science (ABCD),0.6701030927835051,0.2730569634374025
b8d212bf-8c9d-4368-b5d1-87c859ed8766,2,College / Advanced Statistics and Data Science (ABCD),0.6701030927835051,0.2730569634374025
b8d212bf-8c9d-4368-b5d1-87c859ed8766,2,College / Advanced Statistics and Data Science (ABCD),0.6701030927835051,0.2730569634374025
ba3742da-9d4c-42e9-a0d9-54657ab8c63c,2,College / Advanced Statistics and Data Science (ABCD),0.9375,0.2730569634374025
ba3742da-9d4c-42e9-a0d9-54657ab8c63c,2,College / Advanced Statistics and Data Science (ABCD),0.9375,0.2730569634374025
